Freq;Ampl;Phase;Cohe;Imag;Real
286.1328125;2.727672815;-3.039110661;0.980488241;-0.279048324;-2.713361502
286.3769531;2.728195429;-3.038806677;0.980596125;-0.279926777;-2.713796377
286.6210938;2.729021311;-3.038625717;0.980676353;-0.280502647;-2.714567184
286.8652344;2.72995615;-3.038466692;0.980753541;-0.281031042;-2.715452433
287.109375;2.731548071;-3.038425446;0.980881035;-0.281306475;-2.717024326
287.3535156;2.732614279;-3.038464546;0.980978966;-0.281310588;-2.718095779
287.5976563;2.733522654;-3.038683653;0.981086254;-0.280808002;-2.719061136
287.8417969;2.733802795;-3.038863659;0.981214583;-0.280347496;-2.719390154
288.0859375;2.733697653;-3.039088249;0.981318951;-0.27972579;-2.719348431
288.3300781;2.733333349;-3.038964748;0.981424212;-0.280024558;-2.718951464
288.5742188;2.732830763;-3.038858891;0.981478393;-0.280260801;-2.718421936
288.8183594;2.733081341;-3.038538694;0.981604397;-0.281156987;-2.7185812
289.0625;2.733102083;-3.038066864;0.98166424;-0.282441407;-2.718469143
289.3066406;2.733919859;-3.037576914;0.98176229;-0.28385815;-2.719143629
289.5507813;2.734982967;-3.037199974;0.981849074;-0.284993917;-2.720093727
289.7949219;2.736324787;-3.036897421;0.981930673;-0.285957307;-2.721341848
290.0390625;2.73781395;-3.036769152;0.982038081;-0.286462307;-2.722786188
290.2832031;2.739064932;-3.036679506;0.982115328;-0.286837041;-2.724004745
290.5273438;2.740108252;-3.036922932;0.982248902;-0.286282986;-2.725111961
290.7714844;2.740641832;-3.036939383;0.982373238;-0.286293983;-2.725647449
291.015625;2.741398811;-3.036890268;0.982448399;-0.286506861;-2.72638607
291.2597656;2.741641521;-3.036804676;0.982572854;-0.286766022;-2.726603031
291.5039063;2.741913557;-3.036622286;0.982672751;-0.287291437;-2.726821184
291.7480469;2.74286747;-3.03649354;0.98274833;-0.287742674;-2.727732897
291.9921875;2.743723154;-3.036230803;0.98281467;-0.288549155;-2.728507996
292.2363281;2.745252371;-3.036132574;0.9828704;-0.288978428;-2.730000257
